mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.4,"69 km WNW of Happy Valley, Alaska",1649706758359,1649895416422,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ncwikb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224ncwikb&format=geojson,,,,,reviewed,0,30,ak,0224ncwikb,",ak0224ncwikb,",",ak,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 1.4 - 69 km WNW of Happy Valley, Alaska"
1.68,"7 km W of Fuig, Puerto Rico",1649706604530,1649707208390,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344258,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71344258&format=geojson,,,,,reviewed,0,43,pr,71344258,",pr71344258,",",pr,",",origin,phase-data,",4.0,,0.03,153.0,md,earthquake,"M 1.7 - 7 km W of Fuig, Puerto Rico"
0.23,"3km N of The Geysers, CA",1649706556000,1649743887490,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717096,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73717096&format=geojson,,,,,reviewed,0,1,nc,73717096,",nc73717096,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.002187,0.03,123.0,md,earthquake,"M 0.2 - 3km N of The Geysers, CA"
1.18,"8km WNW of Cobb, CA",1649706368540,1649717175939,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717086,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73717086&format=geojson,,,,,automatic,0,21,nc,73717086,",nc73717086,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.01443,0.01,87.0,md,earthquake,"M 1.2 - 8km WNW of Cobb, CA"
4.6,"76 km SSE of Arica, Chile",1649706293437,1650064565951,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1c0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h1c0&format=geojson,2.0,2.5,,,reviewed,0,326,us,7000h1c0,",us7000h1c0,",",us,",",dyfi,origin,phase-data,",,0.565,0.68,127.0,mwr,earthquake,"M 4.6 - 76 km SSE of Arica, Chile"
1.49,"7 km SSW of P?hala, Hawaii",1649705987740,1649798517850,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72981022,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72981022&format=geojson,,,,,reviewed,0,34,hv,72981022,",hv72981022,",",hv,",",origin,phase-data,",12.0,,0.11,213.0,md,earthquake,"M 1.5 - 7 km SSW of P?hala, Hawaii"
1.0,"51 km ESE of Teller, Alaska",1649705901113,1649895379050,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ncth7j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224ncth7j&format=geojson,,,,,reviewed,0,15,ak,0224ncth7j,",ak0224ncth7j,",",ak,",",origin,phase-data,",,,1.05,,ml,earthquake,"M 1.0 - 51 km ESE of Teller, Alaska"
1.4,"122 km NW of Yakutat, Alaska",1649705720893,1649893304681,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ncsu1g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224ncsu1g&format=geojson,,,,,reviewed,0,30,ak,0224ncsu1g,",ak0224ncsu1g,",",ak,",",origin,phase-data,",,,0.56,,ml,earthquake,"M 1.4 - 122 km NW of Yakutat, Alaska"
-0.18,"10km WNW of The Geysers, CA",1649705691320,1649748946922,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717066,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73717066&format=geojson,,,,,reviewed,0,0,nc,73717066,",nc73717066,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.01936,0.06,101.0,md,earthquake,"M -0.2 - 10km WNW of The Geysers, CA"
4.3,Fiji region,1649705577088,1650063599040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h28e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h28e&format=geojson,,,,,reviewed,0,284,us,7000h28e,",us7000h28e,",",us,",",origin,phase-data,",,4.777,0.81,120.0,mb,earthquake,M 4.3 - Fiji region
1.6,"19 km WNW of Sitka, Alaska",1649705508327,1649893867719,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ncs1ao,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224ncs1ao&format=geojson,,,,,reviewed,0,39,ak,0224ncs1ao,",ak0224ncs1ao,",",ak,",",origin,phase-data,",,,0.74,,ml,earthquake,"M 1.6 - 19 km WNW of Sitka, Alaska"
4.5,"285 km SSE of Alo, Wallis and Futuna",1649705481158,1650062008040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h28d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h28d&format=geojson,,,,,reviewed,0,312,us,7000h28d,",us7000h28d,",",us,",",origin,phase-data,",,2.568,0.87,123.0,mb,earthquake,"M 4.5 - 285 km SSE of Alo, Wallis and Futuna"
1.25,"43 km NNE of Alta, Wyoming",1649705417430,1649711225400,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60490302,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60490302&format=geojson,,,,,reviewed,0,24,uu,60490302,",uu60490302,",",uu,",",origin,phase-data,",16.0,0.04423,0.17,75.0,md,earthquake,"M 1.3 - 43 km NNE of Alta, Wyoming"
1.14,"6km S of Redlands, CA",1649705350070,1649718048709,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990447,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39990447&format=geojson,,,,,reviewed,0,20,ci,39990447,",ci39990447,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",31.0,0.0619,0.15,131.0,ml,earthquake,"M 1.1 - 6km S of Redlands, CA"
4.6,"66 km SE of Hengchun, Taiwan",1649704985042,1650060771040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h28c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h28c&format=geojson,,,,,reviewed,0,326,us,7000h28c,",us7000h28c,",",us,",",origin,phase-data,",,1.263,0.78,110.0,mb,earthquake,"M 4.6 - 66 km SE of Hengchun, Taiwan"
5.2,"287 km SSE of Alo, Wallis and Futuna",1649704536230,1650059475040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1bs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h1bs&format=geojson,,,,,reviewed,0,416,us,7000h1bs,",us7000h1bs,",",us,",",origin,phase-data,",,2.589,1.4,115.0,mb,earthquake,"M 5.2 - 287 km SSE of Alo, Wallis and Futuna"
5.0,"50 km SE of Hengchun, Taiwan",1649704531729,1650058593692,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1bq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h1bq&format=geojson,1.0,2.5,,,reviewed,0,385,us,7000h1bq,",us7000h1bq,",",us,",",dyfi,moment-tensor,origin,phase-data,",,1.127,0.7,83.0,mww,earthquake,"M 5.0 - 50 km SE of Hengchun, Taiwan"
1.2,"8 km S of Willow, Alaska",1649704465222,1649893267401,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ncoc9l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224ncoc9l&format=geojson,,,,,reviewed,0,22,ak,0224ncoc9l,",ak0224ncoc9l,",",ak,",",origin,phase-data,",,,0.57,,ml,earthquake,"M 1.2 - 8 km S of Willow, Alaska"
1.48,"1 km E of Duvall, Washington",1649704371570,1649711521920,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61830741,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61830741&format=geojson,,,,,reviewed,0,34,uw,61830741,",uw61830741,",",uw,",",origin,phase-data,",11.0,0.08147,0.17,164.0,ml,earthquake,"M 1.5 - 1 km E of Duvall, Washington"
1.8,"4 km N of Highland, Washington",1649704281580,1649738148587,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61830736,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61830736&format=geojson,1.0,2.0,,,reviewed,0,50,uw,61830736,",uw61830736,",",uw,",",dyfi,origin,phase-data,",13.0,0.1605,0.49,103.0,ml,explosion,"M 1.8 Explosion - 4 km N of Highland, Washington"
-0.41,"85 km NNW of Karluk, Alaska",1649703896590,1649738298920,,https://earthquake.usgs.gov/earthquakes/eventpage/av91536066,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91536066&format=geojson,,,,,reviewed,0,0,av,91536066,",av91536066,",",av,",",origin,phase-data,",8.0,,0.16,147.0,ml,earthquake,"M -0.4 - 85 km NNW of Karluk, Alaska"
2.7,"22 km W of Sitka, Alaska",1649703855443,1650057968040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ncm6ft,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224ncm6ft&format=geojson,,,,,reviewed,0,112,ak,0224ncm6ft,",us7000h1bi,ak0224ncm6ft,",",us,ak,",",origin,phase-data,",,,0.98,,ml,earthquake,"M 2.7 - 22 km W of Sitka, Alaska"
0.14,"45 km WNW of Beluga, Alaska",1649703795490,1649738118000,,https://earthquake.usgs.gov/earthquakes/eventpage/av91536061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91536061&format=geojson,,,,,reviewed,0,0,av,91536061,",av91536061,",",av,",",origin,phase-data,",5.0,,0.08,248.0,ml,earthquake,"M 0.1 - 45 km WNW of Beluga, Alaska"
1.35,"4 km E of Butte, Montana",1649703759520,1649787850490,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542834,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80542834&format=geojson,,,,,reviewed,0,28,mb,80542834,",mb80542834,",",mb,",",origin,phase-data,",13.0,0.058,0.08,105.0,ml,quarry blast,"M 1.4 Quarry Blast - 4 km E of Butte, Montana"
4.7,"288 km SSE of Alo, Wallis and Futuna",1649703714276,1650057895040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h28b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h28b&format=geojson,,,,,reviewed,0,340,us,7000h28b,",us7000h28b,",",us,",",origin,phase-data,",,2.596,0.71,118.0,mb,earthquake,"M 4.7 - 288 km SSE of Alo, Wallis and Futuna"
1.7,"20 km W of Sitka, Alaska",1649703581071,1649894662250,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nccl6j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nccl6j&format=geojson,,,,,reviewed,0,44,ak,0224nccl6j,",ak0224nccl6j,",",ak,",",origin,phase-data,",,,0.62,,ml,earthquake,"M 1.7 - 20 km W of Sitka, Alaska"
1.1300000000000001,"0 km E of Kapowsin, Washington",1649703384110,1649704592910,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61830731,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61830731&format=geojson,,,,,reviewed,0,20,uw,61830731,",uw61830731,",",uw,",",origin,phase-data,",20.0,0.00432,0.11,110.0,ml,explosion,"M 1.1 Explosion - 0 km E of Kapowsin, Washington"
1.1,"51 km NNW of Koyukuk, Alaska",1649703254641,1649895341470,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ncbgk8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224ncbgk8&format=geojson,,,,,reviewed,0,19,ak,0224ncbgk8,",ak0224ncbgk8,",",ak,",",origin,phase-data,",,,0.71,,ml,earthquake,"M 1.1 - 51 km NNW of Koyukuk, Alaska"
4.4,"29 km SW of Lefkáda, Greece",1649703232643,1650057086040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1bg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h1bg&format=geojson,,,,,reviewed,0,298,us,7000h1bg,",us7000h1bg,",",us,",",origin,phase-data,",,1.305,0.74,77.0,mb,earthquake,"M 4.4 - 29 km SW of Lefkáda, Greece"
4.4,east of the South Sandwich Islands,1649703039332,1650055859040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h28k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h28k&format=geojson,,,,,reviewed,0,298,us,7000h28k,",us7000h28k,",",us,",",origin,phase-data,",,11.463,1.17,80.0,mb,earthquake,M 4.4 - east of the South Sandwich Islands
1.7,"20 km WNW of Sitka, Alaska",1649702962817,1649894587314,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ncaem1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224ncaem1&format=geojson,,,,,reviewed,0,44,ak,0224ncaem1,",ak0224ncaem1,",",ak,",",origin,phase-data,",,,0.76,,ml,earthquake,"M 1.7 - 20 km WNW of Sitka, Alaska"
0.93,"6km S of Livermore, CA",1649702857290,1649732002366,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717031,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73717031&format=geojson,,,,,reviewed,0,13,nc,73717031,",nc73717031,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.01202,0.08,85.0,md,earthquake,"M 0.9 - 6km S of Livermore, CA"
1.9,"20 km W of Sitka, Alaska",1649702758257,1649894624870,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc9mhd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc9mhd&format=geojson,,,,,reviewed,0,56,ak,0224nc9mhd,",ak0224nc9mhd,",",ak,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 1.9 - 20 km W of Sitka, Alaska"
0.8,"32 km WNW of Anchor Point, Alaska",1649702598309,1649895303677,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc93yu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc93yu&format=geojson,,,,,reviewed,0,10,ak,0224nc93yu,",ak0224nc93yu,",",ak,",",origin,phase-data,",,,0.23,,ml,earthquake,"M 0.8 - 32 km WNW of Anchor Point, Alaska"
1.7,"20 km WNW of Sitka, Alaska",1649702525272,1649894699736,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc8v8v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc8v8v&format=geojson,,,,,reviewed,0,44,ak,0224nc8v8v,",ak0224nc8v8v,",",ak,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 1.7 - 20 km WNW of Sitka, Alaska"
1.6,"55 km W of Anchor Point, Alaska",1649702349510,1649893192702,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc88ec,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc88ec&format=geojson,,,,,reviewed,0,39,ak,0224nc88ec,",ak0224nc88ec,",",ak,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 1.6 - 55 km W of Anchor Point, Alaska"
1.6,"21 km WNW of Sitka, Alaska",1649702222907,1649894549553,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc7she,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc7she&format=geojson,,,,,reviewed,0,39,ak,0224nc7she,",ak0224nc7she,",",ak,",",origin,phase-data,",,,0.75,,ml,earthquake,"M 1.6 - 21 km WNW of Sitka, Alaska"
0.56,"8km NW of The Geysers, CA",1649702136130,1649725576793,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717011,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73717011&format=geojson,,,,,reviewed,0,5,nc,73717011,",nc73717011,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.01072,0.01,70.0,md,earthquake,"M 0.6 - 8km NW of The Geysers, CA"
0.9,"68 km N of Larsen Bay, Alaska",1649702018142,1649895266142,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc70c6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc70c6&format=geojson,,,,,reviewed,0,12,ak,0224nc70c6,",ak0224nc70c6,",",ak,",",origin,phase-data,",,,0.42,,ml,earthquake,"M 0.9 - 68 km N of Larsen Bay, Alaska"
4.5,"70 km NW of San Antonio de los Cobres, Argentina",1649701979039,1650055283040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1bd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h1bd&format=geojson,,,,,reviewed,0,312,us,7000h1bd,",us7000h1bd,",",us,",",origin,phase-data,",,1.52,0.86,66.0,mb,earthquake,"M 4.5 - 70 km NW of San Antonio de los Cobres, Argentina"
3.0,"52 km NW of Toyah, Texas",1649701920187,1650410869660,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022hccx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022hccx&format=geojson,1.0,2.7,,,reviewed,0,139,tx,2022hccx,",tx2022hccx,us7000h1ba,",",tx,us,",",dyfi,origin,phase-data,",17.0,0.06344028227,0.2,60.0,ml,earthquake,"M 3.0 - 52 km NW of Toyah, Texas"
2.6,"51 km NW of Toyah, Texas",1649701912618,1650477532547,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022hccz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022hccz&format=geojson,,,,,reviewed,0,104,tx,2022hccz,",tx2022hccz,",",tx,",",origin,phase-data,",15.0,0.07330047052,0.2,56.0,ml,earthquake,"M 2.6 - 51 km NW of Toyah, Texas"
1.6,"21 km WNW of Sitka, Alaska",1649701734422,1649894737242,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc5z0i,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc5z0i&format=geojson,,,,,reviewed,0,39,ak,0224nc5z0i,",ak0224nc5z0i,",",ak,",",origin,phase-data,",,,0.69,,ml,earthquake,"M 1.6 - 21 km WNW of Sitka, Alaska"
0.9,"7 km WNW of Anchorage, Alaska",1649701678230,1649893154269,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc5rio,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc5rio&format=geojson,,,,,reviewed,0,12,ak,0224nc5rio,",ak0224nc5rio,",",ak,",",origin,phase-data,",,,0.57,,ml,earthquake,"M 0.9 - 7 km WNW of Anchorage, Alaska"
2.2,"109 km ESE of Akutan, Alaska",1649701532435,1649895227951,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc5a63,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc5a63&format=geojson,,,,,reviewed,0,74,ak,0224nc5a63,",ak0224nc5a63,",",ak,",",origin,phase-data,",,,0.3,,ml,earthquake,"M 2.2 - 109 km ESE of Akutan, Alaska"
2.3,"18 km SSE of Ackerly, Texas",1649701357696,1650424745917,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022hccs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022hccs&format=geojson,,,,,reviewed,0,81,tx,2022hccs,",tx2022hccs,",",tx,",",origin,phase-data,",8.0,0.1855211449,0.1,75.0,ml,earthquake,"M 2.3 - 18 km SSE of Ackerly, Texas"
0.9,"74 km ESE of Denali Park, Alaska",1649701216781,1649893116814,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc46df,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc46df&format=geojson,,,,,reviewed,0,12,ak,0224nc46df,",ak0224nc46df,",",ak,",",origin,phase-data,",,,1.02,,ml,earthquake,"M 0.9 - 74 km ESE of Denali Park, Alaska"
0.98,"16km ESE of Anza, CA",1649701088070,1649716970676,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990439,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39990439&format=geojson,1.0,0.0,,,reviewed,0,15,ci,39990439,",ci39990439,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",23.0,0.06328,0.12,131.0,ml,earthquake,"M 1.0 - 16km ESE of Anza, CA"
0.81,"16km ESE of Anza, CA",1649701077530,1649717704184,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37411988,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37411988&format=geojson,,,,,reviewed,0,10,ci,37411988,",ci37411988,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.06245,0.1,130.0,ml,earthquake,"M 0.8 - 16km ESE of Anza, CA"
2.33,"8km S of Walker, CA",1649700750010,1649751497293,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73717001,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73717001&format=geojson,,,,,reviewed,0,84,nc,73717001,",nc73717001,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.06764,0.05,127.0,md,earthquake,"M 2.3 - 8km S of Walker, CA"
1.7,"19 km W of Sitka, Alaska",1649700610261,1649894774681,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc20pu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc20pu&format=geojson,,,,,reviewed,0,44,ak,0224nc20pu,",ak0224nc20pu,",",ak,",",origin,phase-data,",,,0.87,,ml,earthquake,"M 1.7 - 19 km W of Sitka, Alaska"
0.8,"1 km NE of Chickaloon, Alaska",1649700410364,1649893079278,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc18vy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc18vy&format=geojson,,,,,reviewed,0,10,ak,0224nc18vy,",ak0224nc18vy,",",ak,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 0.8 - 1 km NE of Chickaloon, Alaska"
1.6,"21 km W of Sitka, Alaska",1649700116887,1649894812573,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nc06vc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nc06vc&format=geojson,,,,,reviewed,0,39,ak,0224nc06vc,",ak0224nc06vc,",",ak,",",origin,phase-data,",,,0.74,,ml,earthquake,"M 1.6 - 21 km W of Sitka, Alaska"
4.1,"65 km NNW of Fry, Greece",1649700096762,1650054564040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h289,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h289&format=geojson,,,,,reviewed,0,259,us,7000h289,",us7000h289,",",us,",",origin,phase-data,",,0.587,0.98,96.0,mb,earthquake,"M 4.1 - 65 km NNW of Fry, Greece"
1.7,"20 km W of Sitka, Alaska",1649700011626,1649894850133,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nbzvnu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nbzvnu&format=geojson,,,,,reviewed,0,44,ak,0224nbzvnu,",ak0224nbzvnu,",",ak,",",origin,phase-data,",,,0.57,,ml,earthquake,"M 1.7 - 20 km W of Sitka, Alaska"
1.93,"6 km WSW of Fuig, Puerto Rico",1649699975750,1649700922680,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344253,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71344253&format=geojson,,,,,reviewed,0,57,pr,71344253,",pr71344253,",",pr,",",origin,phase-data,",6.0,,0.02,196.0,md,earthquake,"M 1.9 - 6 km WSW of Fuig, Puerto Rico"
2.0,"21 km W of Sitka, Alaska",1649699801767,1649893042104,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nbqiio,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nbqiio&format=geojson,,,,,reviewed,0,62,ak,0224nbqiio,",ak0224nbqiio,",",ak,",",origin,phase-data,",,,0.73,,ml,earthquake,"M 2.0 - 21 km W of Sitka, Alaska"
1.14,"12km NW of The Geysers, CA",1649699497100,1649709196064,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73716991&format=geojson,,,,,automatic,0,20,nc,73716991,",nc73716991,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.004875,0.03,151.0,md,earthquake,"M 1.1 - 12km NW of The Geysers, CA"
1.6,"19 km WNW of Sitka, Alaska",1649699208867,1649894888158,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224nbodva,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0224nbodva&format=geojson,,,,,reviewed,0,39,ak,0224nbodva,",ak0224nbodva,",",ak,",",origin,phase-data,",,,0.61,,ml,earthquake,"M 1.6 - 19 km WNW of Sitka, Alaska"
